"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","CCAA","Província_naixement","Nombre"
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Ceuta","Ceuta",5
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Ceuta","Ceuta",2
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Ceuta","Ceuta",5
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Ceuta","Ceuta",3
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Ceuta","Ceuta",10
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Ceuta","Ceuta",4
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Ceuta","Ceuta",2
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Ceuta","Ceuta",2
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Ceuta","Ceuta",2
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Ceuta","Ceuta",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Ceuta","Ceuta",9
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Ceuta","Ceuta",6
2021,8,"Nou Barris",45,"Porta","Dones","Ceuta","Ceuta",9
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Ceuta","Ceuta",1
2021,8,"Nou Barris",47,"Can Peguera","Dones","Ceuta","Ceuta",0
2021,8,"Nou Barris",48,"la Guineueta","Dones","Ceuta","Ceuta",6
2021,8,"Nou Barris",49,"Canyelles","Dones","Ceuta","Ceuta",2
2021,8,"Nou Barris",50,"les Roquetes","Dones","Ceuta","Ceuta",5
2021,8,"Nou Barris",51,"Verdun","Dones","Ceuta","Ceuta",4
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Ceuta","Ceuta",7
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Ceuta","Ceuta",6
2021,8,"Nou Barris",54,"Torre Baró","Dones","Ceuta","Ceuta",1
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Ceuta","Ceuta",3
2021,8,"Nou Barris",56,"Vallbona","Dones","Ceuta","Ceuta",1
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Ceuta","Ceuta",7
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Ceuta","Ceuta",0
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Ceuta","Ceuta",8
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Ceuta","Ceuta",19
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Ceuta","Ceuta",7
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Ceuta","Ceuta",3
2021,9,"Sant Andreu",63,"Navas","Dones","Ceuta","Ceuta",2
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Ceuta","Ceuta",6
2021,10,"Sant Martí",65,"el Clot","Dones","Ceuta","Ceuta",11
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Ceuta","Ceuta",9
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Ceuta","Ceuta",3
2021,10,"Sant Martí",68,"el Poblenou","Dones","Ceuta","Ceuta",8
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Ceuta","Ceuta",3
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Ceuta","Ceuta",10
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Ceuta","Ceuta",5
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Ceuta","Ceuta",11
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Ceuta","Ceuta",10
2021,1,"Ciutat Vella",1,"el Raval","Dones","Melilla","Melilla",11
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Melilla","Melilla",2
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Melilla","Melilla",9
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Melilla","Melilla",13
2021,2,"Eixample",5,"el Fort Pienc","Dones","Melilla","Melilla",7
2021,2,"Eixample",6,"la Sagrada Família","Dones","Melilla","Melilla",27
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Melilla","Melilla",18
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Melilla","Melilla",13
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Melilla","Melilla",25
2021,2,"Eixample",10,"Sant Antoni","Dones","Melilla","Melilla",18
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Melilla","Melilla",23
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Melilla","Melilla",0
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Melilla","Melilla",11
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Melilla","Melilla",14
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Melilla","Melilla",3
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Melilla","Melilla",10
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Melilla","Melilla",8
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Melilla","Melilla",13
2021,4,"Les Corts",19,"les Corts","Dones","Melilla","Melilla",31
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Melilla","Melilla",8
2021,4,"Les Corts",21,"Pedralbes","Dones","Melilla","Melilla",6
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Melilla","Melilla",0
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Melilla","Melilla",11
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Melilla","Melilla",4
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Melilla","Melilla",8
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Melilla","Melilla",17
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Melilla","Melilla",6
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Melilla","Melilla",4
2021,6,"Gràcia",29,"el Coll","Dones","Melilla","Melilla",4
2021,6,"Gràcia",30,"la Salut","Dones","Melilla","Melilla",7
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Melilla","Melilla",10
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Melilla","Melilla",17
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Melilla","Melilla",13
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Melilla","Melilla",4
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Melilla","Melilla",10
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Melilla","Melilla",5
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Melilla","Melilla",16
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Melilla","Melilla",11
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Melilla","Melilla",3
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Melilla","Melilla",2
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Melilla","Melilla",4
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Melilla","Melilla",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Melilla","Melilla",13
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Melilla","Melilla",15
2021,8,"Nou Barris",45,"Porta","Dones","Melilla","Melilla",10
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Melilla","Melilla",6
2021,8,"Nou Barris",47,"Can Peguera","Dones","Melilla","Melilla",2
2021,8,"Nou Barris",48,"la Guineueta","Dones","Melilla","Melilla",17
2021,8,"Nou Barris",49,"Canyelles","Dones","Melilla","Melilla",8
2021,8,"Nou Barris",50,"les Roquetes","Dones","Melilla","Melilla",7
2021,8,"Nou Barris",51,"Verdun","Dones","Melilla","Melilla",4
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Melilla","Melilla",22
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Melilla","Melilla",9
2021,8,"Nou Barris",54,"Torre Baró","Dones","Melilla","Melilla",1
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Melilla","Melilla",6
2021,8,"Nou Barris",56,"Vallbona","Dones","Melilla","Melilla",2
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Melilla","Melilla",7
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Melilla","Melilla",1
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Melilla","Melilla",6
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Melilla","Melilla",50
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Melilla","Melilla",18
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Melilla","Melilla",2
2021,9,"Sant Andreu",63,"Navas","Dones","Melilla","Melilla",17
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Melilla","Melilla",21
2021,10,"Sant Martí",65,"el Clot","Dones","Melilla","Melilla",15
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Melilla","Melilla",17
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Melilla","Melilla",7
2021,10,"Sant Martí",68,"el Poblenou","Dones","Melilla","Melilla",10
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Melilla","Melilla",4
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Melilla","Melilla",21
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Melilla","Melilla",12
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Melilla","Melilla",30
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Melilla","Melilla",26
2021,1,"Ciutat Vella",1,"el Raval","Dones","Estranger","Estranger",12716
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Estranger","Estranger",4994
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Estranger","Estranger",3291
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Estranger","Estranger",5718
2021,2,"Eixample",5,"el Fort Pienc","Dones","Estranger","Estranger",5102
2021,2,"Eixample",6,"la Sagrada Família","Dones","Estranger","Estranger",8598
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Estranger","Estranger",7575
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Estranger","Estranger",6870
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Estranger","Estranger",8368
2021,2,"Eixample",10,"Sant Antoni","Dones","Estranger","Estranger",6212
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Estranger","Estranger",8385
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Estranger","Estranger",129
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Estranger","Estranger",4017
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Estranger","Estranger",1504
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Estranger","Estranger",2654
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Estranger","Estranger",2218
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Estranger","Estranger",3758
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Estranger","Estranger",6248
2021,4,"Les Corts",19,"les Corts","Dones","Estranger","Estranger",4602
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Estranger","Estranger",2457
2021,4,"Les Corts",21,"Pedralbes","Dones","Estranger","Estranger",1464
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Estranger","Estranger",487
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Estranger","Estranger",2478
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Estranger","Estranger",1358
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Estranger","Estranger",2606
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Estranger","Estranger",5203
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Estranger","Estranger",3486
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Estranger","Estranger",1954
2021,6,"Gràcia",29,"el Coll","Dones","Estranger","Estranger",1055
2021,6,"Gràcia",30,"la Salut","Dones","Estranger","Estranger",1455
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Estranger","Estranger",7597
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Estranger","Estranger",4280
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Estranger","Estranger",3248
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Estranger","Estranger",1095
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Estranger","Estranger",4969
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Estranger","Estranger",638
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Estranger","Estranger",4534
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Estranger","Estranger",1601
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Estranger","Estranger",1032
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Estranger","Estranger",625
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Estranger","Estranger",548
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Estranger","Estranger",65
2021,7,"Horta-Guinardó",43,"Horta","Dones","Estranger","Estranger",3079
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Estranger","Estranger",3357
2021,8,"Nou Barris",45,"Porta","Dones","Estranger","Estranger",4659
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Estranger","Estranger",3122
2021,8,"Nou Barris",47,"Can Peguera","Dones","Estranger","Estranger",213
2021,8,"Nou Barris",48,"la Guineueta","Dones","Estranger","Estranger",1422
2021,8,"Nou Barris",49,"Canyelles","Dones","Estranger","Estranger",385
2021,8,"Nou Barris",50,"les Roquetes","Dones","Estranger","Estranger",2808
2021,8,"Nou Barris",51,"Verdun","Dones","Estranger","Estranger",2220
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Estranger","Estranger",3695
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Estranger","Estranger",1243
2021,8,"Nou Barris",54,"Torre Baró","Dones","Estranger","Estranger",419
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Estranger","Estranger",2421
2021,8,"Nou Barris",56,"Vallbona","Dones","Estranger","Estranger",170
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Estranger","Estranger",1944
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Estranger","Estranger",306
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Estranger","Estranger",1802
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Estranger","Estranger",4553
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Estranger","Estranger",3837
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Estranger","Estranger",1827
2021,9,"Sant Andreu",63,"Navas","Dones","Estranger","Estranger",2991
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Estranger","Estranger",5716
2021,10,"Sant Martí",65,"el Clot","Dones","Estranger","Estranger",3215
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Estranger","Estranger",2302
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Estranger","Estranger",1165
2021,10,"Sant Martí",68,"el Poblenou","Dones","Estranger","Estranger",4384
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Estranger","Estranger",1736
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Estranger","Estranger",4426
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Estranger","Estranger",2431
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Estranger","Estranger",2928
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Estranger","Estranger",3207
2021,1,"Ciutat Vella",1,"el Raval","Homes","Andalusia","Almeria",41
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Andalusia","Almeria",16
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Andalusia","Almeria",31
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Andalusia","Almeria",22
2021,2,"Eixample",5,"el Fort Pienc","Homes","Andalusia","Almeria",29
2021,2,"Eixample",6,"la Sagrada Família","Homes","Andalusia","Almeria",61
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Andalusia","Almeria",33
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Andalusia","Almeria",25
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Andalusia","Almeria",62
2021,2,"Eixample",10,"Sant Antoni","Homes","Andalusia","Almeria",44
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Andalusia","Almeria",42
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Andalusia","Almeria",3
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Andalusia","Almeria",74
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Andalusia","Almeria",22
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Andalusia","Almeria",24
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Andalusia","Almeria",39
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Andalusia","Almeria",53
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Andalusia","Almeria",46
2021,4,"Les Corts",19,"les Corts","Homes","Andalusia","Almeria",50
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Andalusia","Almeria",45
2021,4,"Les Corts",21,"Pedralbes","Homes","Andalusia","Almeria",10
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Andalusia","Almeria",2
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Andalusia","Almeria",6
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Andalusia","Almeria",4
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Andalusia","Almeria",18
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Andalusia","Almeria",27
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Andalusia","Almeria",20
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Andalusia","Almeria",18
2021,6,"Gràcia",29,"el Coll","Homes","Andalusia","Almeria",17
2021,6,"Gràcia",30,"la Salut","Homes","Andalusia","Almeria",12
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Andalusia","Almeria",52
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Andalusia","Almeria",46
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Andalusia","Almeria",55
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Andalusia","Almeria",9
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Andalusia","Almeria",60
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Andalusia","Almeria",13
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Andalusia","Almeria",75
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Andalusia","Almeria",25
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Andalusia","Almeria",10
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Andalusia","Almeria",8
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Andalusia","Almeria",21
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Andalusia","Almeria",2
2021,7,"Horta-Guinardó",43,"Horta","Homes","Andalusia","Almeria",53
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Andalusia","Almeria",50
2021,8,"Nou Barris",45,"Porta","Homes","Andalusia","Almeria",48
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Andalusia","Almeria",16
2021,8,"Nou Barris",47,"Can Peguera","Homes","Andalusia","Almeria",2
2021,8,"Nou Barris",48,"la Guineueta","Homes","Andalusia","Almeria",45
2021,8,"Nou Barris",49,"Canyelles","Homes","Andalusia","Almeria",27
2021,8,"Nou Barris",50,"les Roquetes","Homes","Andalusia","Almeria",42
2021,8,"Nou Barris",51,"Verdun","Homes","Andalusia","Almeria",27
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Andalusia","Almeria",69
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Andalusia","Almeria",19
2021,8,"Nou Barris",54,"Torre Baró","Homes","Andalusia","Almeria",14
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Andalusia","Almeria",20
2021,8,"Nou Barris",56,"Vallbona","Homes","Andalusia","Almeria",1
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Andalusia","Almeria",19
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Andalusia","Almeria",5
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Andalusia","Almeria",25
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Andalusia","Almeria",103
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Andalusia","Almeria",61
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Andalusia","Almeria",27
2021,9,"Sant Andreu",63,"Navas","Homes","Andalusia","Almeria",30
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Andalusia","Almeria",53
2021,10,"Sant Martí",65,"el Clot","Homes","Andalusia","Almeria",42
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Andalusia","Almeria",14
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Andalusia","Almeria",12
2021,10,"Sant Martí",68,"el Poblenou","Homes","Andalusia","Almeria",44
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Andalusia","Almeria",20
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Andalusia","Almeria",51
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Andalusia","Almeria",42
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Andalusia","Almeria",52
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Andalusia","Almeria",94
2021,1,"Ciutat Vella",1,"el Raval","Homes","Andalusia","Cadis",89
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Andalusia","Cadis",33
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Andalusia","Cadis",32
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Andalusia","Cadis",37
2021,2,"Eixample",5,"el Fort Pienc","Homes","Andalusia","Cadis",35
2021,2,"Eixample",6,"la Sagrada Família","Homes","Andalusia","Cadis",62
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Andalusia","Cadis",42
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Andalusia","Cadis",53
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Andalusia","Cadis",69
2021,2,"Eixample",10,"Sant Antoni","Homes","Andalusia","Cadis",63
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Andalusia","Cadis",68
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Andalusia","Cadis",5
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Andalusia","Cadis",63
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Andalusia","Cadis",15
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Andalusia","Cadis",34
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Andalusia","Cadis",38
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Andalusia","Cadis",28
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Andalusia","Cadis",59
2021,4,"Les Corts",19,"les Corts","Homes","Andalusia","Cadis",58
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Andalusia","Cadis",32
2021,4,"Les Corts",21,"Pedralbes","Homes","Andalusia","Cadis",12
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Andalusia","Cadis",10
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Andalusia","Cadis",26
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Andalusia","Cadis",8
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Andalusia","Cadis",19
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Andalusia","Cadis",29
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Andalusia","Cadis",26
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Andalusia","Cadis",19
2021,6,"Gràcia",29,"el Coll","Homes","Andalusia","Cadis",13
2021,6,"Gràcia",30,"la Salut","Homes","Andalusia","Cadis",23
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Andalusia","Cadis",60
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Andalusia","Cadis",41
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Andalusia","Cadis",27
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Andalusia","Cadis",12
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Andalusia","Cadis",52
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Andalusia","Cadis",19
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Andalusia","Cadis",84
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Andalusia","Cadis",43
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Andalusia","Cadis",15
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Andalusia","Cadis",8
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Andalusia","Cadis",12
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Andalusia","Cadis",1
2021,7,"Horta-Guinardó",43,"Horta","Homes","Andalusia","Cadis",47
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Andalusia","Cadis",34
2021,8,"Nou Barris",45,"Porta","Homes","Andalusia","Cadis",48
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Andalusia","Cadis",20
2021,8,"Nou Barris",47,"Can Peguera","Homes","Andalusia","Cadis",6
2021,8,"Nou Barris",48,"la Guineueta","Homes","Andalusia","Cadis",29
2021,8,"Nou Barris",49,"Canyelles","Homes","Andalusia","Cadis",26
2021,8,"Nou Barris",50,"les Roquetes","Homes","Andalusia","Cadis",35
2021,8,"Nou Barris",51,"Verdun","Homes","Andalusia","Cadis",29
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Andalusia","Cadis",71
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Andalusia","Cadis",14
2021,8,"Nou Barris",54,"Torre Baró","Homes","Andalusia","Cadis",4
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Andalusia","Cadis",30
2021,8,"Nou Barris",56,"Vallbona","Homes","Andalusia","Cadis",5
